TMP_ID,TEMP_MAX,TEMP_MIN,TEMP_PROMEDIO,SENS_TERM_MAX,SENS_TERM_MIN,SENS_TERM_PROMEDIO,PUNTO_ROCIO,HUMEDAD,PRECIPITACION,PROB_PRECIPITACION,COBERTURA_PRECIPITACION,TIPO_PRECIPITACION,NIEVE,PROFUNDIDAD_NIEVE,RAFAGA_VIENTO,VELOCIDAD_VIENTO,DIRECCION_VIENTO,PRESION,COBERTURA_NUBOSA,VISIBILIDAD,RADIACION_SOLAR,ENERGIA_SOLAR,INDICE_UV,AMANECER,OCASO,FASE_LUNAR,CONDICIONES,DESCRIPCION,ICONO,ESTACIONES,RIESGO_SEVERO,PAIS_ID,ESTADO_ID,ID_REFERENCIA
20230820,31.6,26.2,28.7,41.2,26.2,34.5,25.7,83.9,6.232,100,37.5,rain,0,0,51.8,36.6,76.1,1010.2,60.8,14.1,175.8,15.1,10,06:07:21,18:48:10,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",60,8,51,1
20230821,29.4,25.7,27.2,35.1,25.7,30.1,24.4,84.9,4.3,100,12.5,rain,0,0,38.2,31.7,101.6,1009.7,69.5,15.8,107.9,9.2,4,06:07:34,18:47:27,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",10,8,51,1
20230822,28.4,25.0,26.6,32.8,25.0,28.5,24.3,87.2,1.306,100,12.5,rain,0,0,28.8,19.7,113.6,1009.4,92.0,16.0,87.0,7.2,3,06:07:48,18:46:44,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",10,8,51,1
20230823,33.3,26.2,29.4,38.4,26.2,33.1,24.2,74.9,0.0,0,0.0,,0,0,25.2,17.4,126.6,1009.8,40.7,16.0,203.7,17.8,8,06:08:01,18:46:00,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230824,34.9,27.8,30.5,42.3,31.8,36.2,24.5,71.5,0.0,0,0.0,rain,0,0,35.3,20.3,149.7,1010.1,36.3,16.0,287.0,24.7,10,06:08:13,18:45:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230825,30.6,27.8,29.0,37.2,31.9,34.1,24.7,78.0,0.0,0,0.0,,0,0,25.2,16.7,166.4,1009.3,54.3,16.0,94.5,8.3,3,06:08:26,18:44:30,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230826,33.7,26.1,28.1,40.1,26.1,31.2,23.9,79.0,5.19,100,50.0,rain,0,0,32.0,17.5,180.7,1008.2,68.3,15.6,117.4,10.1,6,06:08:38,18:43:44,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",30,8,51,1
20230827,34.2,25.7,29.8,41.4,25.7,35.3,24.9,76.2,0.0,0,0.0,rain,0,0,28.9,20.3,158.4,1009.7,44.7,15.9,288.0,25.0,10,06:08:50,18:42:57,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230828,34.3,27.9,30.9,40.9,32.4,36.5,24.5,69.9,0.0,0,0.0,,0,0,32.5,21.3,138.7,1013.0,30.9,16.0,243.4,21.0,9,06:09:02,18:42:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230829,32.9,27.8,30.2,43.0,31.8,36.7,25.2,74.7,0.0,0,0.0,,0,0,36.3,32.2,85.5,1014.9,46.6,16.0,255.1,22.1,10,06:09:14,18:41:23,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",100,8,51,1
20230830,33.3,27.2,30.0,41.1,31.1,36.3,25.3,76.8,0.0,0,0.0,,0,0,39.6,29.7,89.9,1014.4,34.5,16.0,272.9,23.6,9,06:09:25,18:40:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",75,8,51,1
20230831,32.8,27.8,29.8,43.0,31.8,35.7,25.0,76.2,0.0,0,0.0,,0,0,44.6,31.7,87.9,1014.1,30.7,16.0,208.5,18.2,10,06:09:36,18:39:47,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230901,32.2,27.2,29.4,39.6,30.4,34.9,24.9,77.2,0.0,0,0.0,,0,0,29.7,27.3,77.6,1014.4,31.9,16.0,192.2,16.6,10,06:09:47,18:38:58,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230902,33.8,27.2,29.9,41.2,30.7,35.2,24.5,73.5,0.072,100,8.33,rain,0,0,42.5,24.3,120.1,1011.9,38.1,16.0,220.6,19.0,10,06:09:58,18:38:09,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230903,32.8,26.6,29.6,38.7,26.6,34.1,23.9,72.2,0.129,100,4.17,rain,0,0,32.0,21.4,140.0,1012.2,48.5,15.6,193.4,16.8,9,06:10:09,18:37:19,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230904,33.8,27.8,30.0,42.0,31.0,35.0,24.0,70.9,0.0,0,0.0,,0,0,30.6,15.0,131.3,1013.5,36.3,16.0,244.9,21.2,10,06:10:19,18:36:30,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230905,34.2,26.1,29.5,38.6,26.1,33.1,23.4,70.6,0.0,0,0.0,,0,0,36.0,28.5,98.9,1014.4,31.8,14.8,245.8,21.2,9,06:10:30,18:35:39,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230906,32.2,26.1,28.9,39.5,26.1,33.1,24.0,75.2,0.0,0,0.0,,0,0,36.0,29.2,83.3,1013.5,31.4,15.8,237.3,20.5,10,06:10:40,18:34:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230907,31.7,26.7,28.7,38.9,29.3,33.4,24.4,78.0,25.224,100,16.67,rain,0,0,36.0,28.2,80.2,1012.4,44.3,16.0,257.4,22.1,9,06:10:50,18:33:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230908,31.7,25.6,28.9,38.9,25.6,33.4,24.4,77.3,0.288,100,4.17,rain,0,0,35.6,24.1,65.4,1012.4,42.2,16.0,222.3,19.2,9,06:11:00,18:33:07,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230909,31.2,26.8,29.1,40.5,30.5,35.8,26.1,83.8,4.432,100,20.83,rain,0,0,32.4,23.2,58.2,1012.0,49.0,15.5,180.1,15.7,10,06:11:10,18:32:15,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230910,31.2,27.2,29.2,40.4,31.0,35.7,25.9,82.8,1.48,100,4.17,rain,0,0,20.2,14.8,308.6,1011.6,55.8,16.0,145.3,12.6,10,06:11:20,18:31:24,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230911,31.9,26.8,28.9,39.5,29.7,33.9,24.7,78.3,2.797,100,8.33,rain,0,0,38.9,18.4,254.0,1010.1,48.6,15.7,167.5,14.3,7,06:11:30,18:30:32,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230912,33.7,26.7,29.8,41.0,26.7,34.0,23.8,71.3,0.0,0,0.0,rain,0,0,51.8,24.7,201.2,1008.6,49.7,16.0,170.5,14.8,9,06:11:39,18:29:40,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230913,34.9,28.3,30.7,40.3,32.0,35.8,23.8,67.6,0.0,0,0.0,rain,0,0,42.5,20.1,188.6,1009.1,38.3,16.0,265.7,23.0,9,06:11:49,18:28:48,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230914,34.3,28.3,30.5,42.5,33.3,36.6,24.8,72.1,0.0,0,0.0,,0,0,38.9,23.9,157.4,1010.5,27.1,16.0,224.3,19.4,10,06:11:59,18:27:56,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230915,34.3,27.1,30.3,41.7,30.6,35.4,24.2,71.2,0.0,0,0.0,,0,0,32.4,24.6,115.2,1011.9,28.8,16.0,256.5,22.2,9,06:12:08,18:27:03,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230916,32.2,26.7,29.4,39.5,26.7,34.2,24.3,75.0,0.0,0,0.0,rain,0,0,28.8,23.5,73.4,1012.8,54.1,16.0,251.1,21.7,9,06:12:18,18:26:11,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",60,8,51,1
20230917,32.2,26.8,29.3,40.4,29.8,34.5,24.7,76.9,0.129,100,4.17,rain,0,0,29.4,23.9,73.5,1012.4,48.1,16.0,235.4,20.4,9,06:12:27,18:25:18,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230918,32.8,26.7,29.4,40.5,26.7,34.2,24.3,74.5,0.0,0,0.0,,0,0,25.2,24.1,72.4,1012.3,39.2,16.0,276.5,24.0,10,06:12:37,18:24:26,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20230919,32.2,27.2,29.3,39.7,30.4,34.6,24.6,76.1,0.48,100,4.17,rain,0,0,28.8,20.4,69.3,1012.7,50.9,16.0,171.4,14.7,8,06:12:47,18:23:33,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230920,31.7,26.6,28.9,39.7,26.6,34.0,25.0,79.8,0.0,0,0.0,rain,0,0,32.4,25.1,74.8,1012.5,45.1,16.0,236.9,20.3,10,06:12:57,18:22:41,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230921,31.2,26.7,28.6,38.7,29.6,33.7,25.1,81.7,13.41,100,16.67,rain,0,0,36.0,28.8,95.6,1011.9,43.5,15.7,221.5,19.2,10,06:13:07,18:21:48,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230922,32.8,26.7,29.1,40.4,29.4,33.9,24.5,76.8,1.728,100,4.17,rain,0,0,36.0,31.7,87.5,1011.2,38.3,15.7,251.0,21.7,9,06:13:17,18:20:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230923,31.6,26.8,28.7,39.6,29.6,34.0,25.0,80.7,3.168,100,12.5,rain,0,0,32.4,26.6,98.2,1011.3,50.0,16.0,143.7,12.5,8,06:13:27,18:20:04,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230924,31.7,26.2,29.0,41.3,26.2,34.7,25.4,81.2,7.532,100,12.5,rain,0,0,35.8,26.2,90.0,1012.9,48.9,15.8,212.6,18.5,10,06:13:37,18:19:12,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",75,8,51,1
20230925,32.8,27.2,29.5,41.1,31.1,35.7,25.4,79.1,0.166,100,25.0,rain,0,0,36.4,29.6,82.8,1014.0,51.2,15.9,213.8,18.4,9,06:13:47,18:18:20,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",75,8,51,1
20230926,31.7,27.2,29.4,39.7,31.2,35.3,25.2,78.6,0.775,100,4.17,rain,0,0,32.4,24.3,66.8,1013.2,45.3,16.0,168.9,14.5,9,06:13:58,18:17:28,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230927,31.7,26.8,29.0,39.7,29.6,34.9,25.3,80.7,4.032,100,12.5,rain,0,0,33.5,27.3,60.6,1010.9,72.8,16.0,112.2,9.8,5,06:14:08,18:16:36,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230928,32.2,27.2,29.7,41.2,31.5,36.2,25.7,80.0,1.248,100,8.33,rain,0,0,31.7,20.4,58.8,1009.9,48.2,16.0,161.6,13.9,9,06:14:19,18:15:44,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230929,32.8,27.9,30.3,43.0,32.0,37.9,26.1,78.6,1.013,100,8.33,rain,0,0,32.4,24.3,64.6,1010.2,49.7,16.0,175.1,15.1,10,06:14:30,18:14:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20230930,32.2,27.9,30.1,42.1,34.0,37.9,26.4,81.0,6.991,100,33.33,rain,0,0,43.2,29.1,68.8,1010.6,64.5,15.8,148.2,12.9,7,06:14:41,18:14:02,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",75,8,51,1
20231001,31.1,26.7,28.8,40.4,30.2,35.2,26.2,86.2,34.995,100,37.5,rain,0,0,37.1,21.7,62.7,1009.6,79.7,14.6,132.5,11.5,8,06:14:53,18:13:12,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231002,32.2,28.3,30.0,41.3,33.9,37.4,26.1,79.8,5.528,100,8.33,rain,0,0,31.7,21.3,33.4,1007.4,59.2,15.9,208.8,18.0,10,06:15:05,18:12:21,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",75,8,51,1
20231003,32.1,27.2,29.3,42.8,31.5,36.2,26.2,84.2,4.057,100,33.33,rain,0,0,44.6,21.0,271.4,1006.0,69.8,15.8,131.3,11.3,9,06:15:17,18:11:31,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231004,31.6,26.1,28.3,38.8,26.1,32.7,24.7,81.2,6.354,100,20.83,rain,0,0,35.9,23.3,182.0,1008.2,76.9,16.0,92.8,8.0,4,06:15:29,18:10:42,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231005,34.2,26.2,29.5,42.3,26.2,34.1,23.8,71.7,0.0,0,0.0,rain,0,0,44.6,23.6,161.8,1010.9,49.9,16.0,140.1,11.9,8,06:15:42,18:09:52,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231006,34.2,27.9,30.4,40.8,33.0,36.5,25.0,73.4,0.0,0,0.0,rain,0,0,32.2,20.7,139.2,1012.2,31.1,16.0,177.3,15.2,10,06:15:55,18:09:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231007,34.3,27.9,30.5,38.9,31.6,35.1,23.5,67.8,0.0,0,0.0,,0,0,35.3,20.9,130.8,1013.0,21.8,15.3,213.8,18.6,9,06:16:08,18:08:15,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231008,34.9,26.1,30.2,41.0,26.1,34.7,23.8,69.4,0.0,0,0.0,,0,0,32.4,20.0,125.9,1012.4,26.4,16.0,218.8,18.9,10,06:16:22,18:07:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231009,34.9,27.8,30.7,41.7,31.8,36.4,24.5,70.6,0.0,0,0.0,rain,0,0,36.0,25.5,113.2,1012.7,34.3,16.0,262.7,22.6,10,06:16:35,18:06:40,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231010,32.8,27.8,29.8,40.3,31.0,34.6,23.9,70.9,0.0,0,0.0,rain,0,0,38.9,28.9,90.3,1013.0,27.6,16.0,270.6,23.3,10,06:16:50,18:05:53,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231011,32.8,26.6,29.4,38.8,26.6,33.9,23.8,72.1,0.0,0,0.0,,0,0,33.5,28.8,88.2,1012.4,31.9,16.0,249.9,21.6,9,06:17:05,18:05:06,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",10,8,51,1
20231012,32.2,27.9,29.6,42.1,32.0,35.8,25.3,77.5,0.012,100,4.17,rain,0,0,38.9,25.6,80.3,1011.5,46.8,16.0,214.8,18.4,9,06:17:20,18:04:21,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231013,32.2,27.1,29.9,40.4,30.6,35.9,25.0,75.5,0.0,0,0.0,rain,0,0,28.8,24.9,77.2,1010.7,39.0,16.0,230.9,19.9,10,06:17:35,18:03:35,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231014,33.3,27.1,29.7,40.4,30.5,35.0,24.5,74.4,0.0,0,0.0,,0,0,25.2,19.1,58.6,1011.2,33.6,16.0,196.4,17.1,9,06:17:51,18:02:51,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231015,34.9,27.1,30.2,41.7,30.6,35.8,24.7,73.6,13.36,100,8.33,rain,0,0,21.6,17.7,127.1,1011.3,34.9,15.7,241.0,20.8,10,06:18:08,18:02:07,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231016,34.9,27.8,30.7,40.4,31.8,35.9,24.1,69.2,0.102,100,12.5,rain,0,0,25.2,18.0,158.6,1011.6,36.1,16.0,232.7,20.2,9,06:18:24,18:01:24,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",60,8,51,1
20231017,32.8,26.7,29.6,41.3,29.4,34.8,24.4,74.2,0.08,100,4.17,rain,0,0,32.4,25.3,78.9,1012.1,37.4,16.0,175.4,15.3,9,06:18:42,18:00:41,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231018,32.8,26.7,29.4,39.5,26.7,34.3,24.6,76.1,0.52,100,12.5,rain,0,0,32.4,28.5,87.2,1012.0,49.3,16.0,224.5,19.4,9,06:18:59,17:59:59,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",60,8,51,1
20231019,31.7,27.2,29.3,40.5,30.7,34.7,24.8,77.1,0.0,0,0.0,,0,0,38.9,27.1,80.3,1011.5,46.1,16.0,218.9,18.7,8,06:19:18,17:59:18,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231020,31.7,27.2,28.5,38.8,31.0,33.6,25.0,81.8,2.528,100,37.5,rain,0,0,37.1,22.2,121.9,1010.3,72.2,15.4,96.0,8.2,6,06:19:37,17:58:38,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231021,31.7,27.2,28.7,40.4,31.1,34.1,25.3,82.1,0.124,100,16.67,rain,0,0,33.5,22.9,100.3,1009.6,58.0,15.9,132.7,11.5,10,06:19:56,17:57:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231022,30.6,25.7,27.8,37.2,25.7,31.9,25.1,85.8,10.088,100,29.17,rain,0,0,29.5,20.6,92.2,1009.0,72.4,15.2,98.2,8.5,7,06:20:16,17:57:20,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231023,32.1,26.7,29.1,40.3,29.2,34.3,24.8,78.4,3.94,100,25.0,rain,0,0,35.3,21.7,271.0,1008.9,51.1,15.9,182.9,16.0,8,06:20:36,17:56:42,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20231024,31.7,27.2,29.2,39.7,31.0,34.8,25.1,78.9,2.816,100,12.5,rain,0,0,21.6,14.8,308.4,1009.4,64.6,16.0,217.5,18.7,10,06:20:57,17:56:05,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231025,30.6,25.7,27.6,36.4,25.7,30.6,24.6,84.5,7.899,100,50.0,rain,0,0,28.8,20.3,174.8,1009.1,76.2,14.3,116.0,10.1,8,06:21:18,17:55:29,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231026,30.7,25.6,27.0,36.0,25.6,28.8,24.2,85.2,13.039,100,20.83,rain,0,0,29.4,24.2,139.5,1009.0,67.7,14.8,139.4,12.2,7,06:21:40,17:54:54,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231027,29.9,25.0,26.4,37.1,25.0,28.0,24.6,90.1,125.281,100,58.33,rain,0,0,50.0,26.4,65.1,1009.3,78.5,13.1,147.8,12.7,7,06:22:03,17:54:20,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231028,31.6,25.7,27.7,37.3,25.7,31.0,24.7,84.2,6.126,100,62.5,rain,0,0,44.6,33.6,106.6,1008.3,83.1,15.3,153.8,13.4,10,06:22:26,17:53:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231029,32.1,25.7,28.2,38.7,25.7,32.0,24.4,80.2,2.194,100,25.0,rain,0,0,28.8,20.0,143.1,1009.3,79.1,16.0,90.5,7.8,5,06:22:49,17:53:15,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231030,29.3,26.1,27.7,34.2,26.1,31.3,24.3,81.6,0.138,100,41.67,rain,0,0,29.1,20.3,130.3,1010.6,70.8,16.0,76.7,6.5,3,06:23:13,17:52:43,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20231031,32.8,26.6,29.3,38.3,26.6,33.3,23.8,73.3,0.006,100,4.17,rain,0,0,33.5,20.6,139.6,1010.3,44.8,16.0,186.0,16.1,9,06:23:38,17:52:13,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
